name,cate1
"매쉬 럭셔리 장지갑 (스마트배송) 럭셔리장지갑 그래픽파우치 솔더백 특가",14
"애플 정품 젠더 케이블 충전기 이어팟 아이폰 6 6s",22
"[핫코드]여름신상 남자 반바지/28-40빅사이즈/5부바지/7부바지/청바지/면/바지/카고/스판/남성/밴딩/청/옷",14
"선글라스 모음 uv400 자외선차단 보잉 미러 썬글라스 연예인 남자 커플 선그라스 케이스 빅사이즈 고글",14
"ahc 시즌4 더 리얼 아이크림 포 페이스 30ml / 한정특가","08"
"테크 액체세제 2L 4개 / 세탁세제",16
"(60%할인) 유기농 더건강한 순수한면 생리대 중형90매",16
"비트 겨드랑이 제모크림100ml 외/제모제/왁싱","08"
"헤어플러스단백질본드 샴푸+단백질본드앰플5개+사은품","08"
"[꿀딜] 로즈마인 퍼퓸 바디로션&샤워젤","08"
"홍게 일반형 10~16마리[5kg] 속초 당일조업 홍게 3kg(일반/고급/프리미엄/박달)",15
"스마트 에코 물티슈 리필형 (100매)[12팩] 스마트에코 100매 10+10 / 10+2 깨끗한물티슈",10
"[꿀딜]배수 거름망 50매*4개! 200매",16
"[꿀딜]풀무원 서울반가&전라도포기김치",15
"그레이드 솔리드 향기젤 170g",16
"[슈퍼마트]핫식스 250mlX30캔",15
"[슈퍼마트] 위스퍼피부애 무향",16
"(60+60+60 180매)개별포장 빨대 컵 물통 유아 휴대용",10
"우리농장 절임배추 20kg 39800원 직접 재배한 배추",15
"(고밀도/빅사이즈) NBR8/10/16/18/20MM 요가매트/짐볼","09"
"아령/1kg/2kg/1.5kg(2개/세트아령)다이어트/헬스/요가","09"
"시린메드치약 125gx5개+35gx5개증정/에프/에스/검케어",16
"크리스탈생수 2L x 24병 먹는샘물 박스포장 직배송",15
"(1+1)서천산 들기름으로구운고소한재래김  8매x16봉  청보고",15
"(무료배송)로레알 엑스트라 오디네리 오일 리치 100ml","08"
"[도서]EBS 수능특강 영어영역 영어 (2016년) : 2017학년도 수능연계 교재",93
"씽크샷 10개묶음 씽크세정 배수구세정제 씽크볼 씽크대 배수구 냄새제거",16
"세타필 로션591ml 크림566g 클렌져 최근제조","08"
"동서가구 동서가구 LV루미 케미컬폼 매트리스 2종택일 DF901914",12
"수량별 사은품증정/Why /과학만화/세계사/한국사/인물/학습만화/최신간/개정판/예림당/와이",10
"오늘출발 3+1 마법천자문 1~35권 낱권 각권 한자카드20여장포함 5권시학습만화  도와라 도울 보",10
"[꿀딜][아가드] 유아동 안전용품★",10
"무료빠른배송/미니화장대/좌식화장대/화장품함/어버이날/어린이날/집들이선물/효도선물/화장품정리함",12
"[3일특가 5500원] 실리콘누드브라/뽕브라/가슴/원피스/수영복/누브라/신혼여행/브라탑/뽕",14
"[도서]특이점이 온다 : 기술이 인간을 초월하는 순간",93
"[도서]구글 신은 모든 것을 알고 있다 : DNA에서 양자 컴퓨터까지 미래 정보학의 최전선",93
"카마루 6D 매트",21
"S-OIL 세븐골드 5W30 6L",21
"드로즈최저가2900원+무료배송/착용감대박/빅사이즈/아웃밴드/스판사각팬티/남성팬티/남자팬티/런닝/속옷",14
"[남자삼각 3매입 최저가6900원 초특가]브랜드/드로즈/트렁크/런닝/사각팬티/남성속옷/남자/돈앤돈스/태창",14
"S/S 남자 인기 슬랙스 면바지/정장 바지/",14
"[주디스]5+1/3,900부터/쫀쫀나시 M~XXL까지/무료배송/남자나시/남성나시/골지/면/기본반팔/롱/망/기모/융",14
"무배-봄여름 국산 7부/반팔/아동내의/유아내복/실내복",10
"멜리스/특가세일/여름내의/유아내의/아동내복/실내복",10
"깨끗한 국내산 베개솜 1+1 set",12
"샤오미 샤오미 블루투스 게임패드 PC 스마트폰 Xiaomi",22
"이지넷유비쿼터스 4.0 USB 무선 블루투스 동글 동글이 리시버 수신기","07"
"보이런던 보이런던 스마트워치 Q62 / Q72 / X6 / 스마트밴드","03"
"앤틱옷걸이(모자걸이/바지걸이)넥타이걸이/벨트걸이",16
"제이나나 1+1/S~2XL/바지의 신세계 원더팬츠",14
"1+1/액정보호필름/강화/지문/올레포빅/방탄/미러/나노",22
"[강력추천] 흑채모모세트상품 17800원부터 순간증모제 탈모커버 헤어커버 흑체 대머리 여성흑채 정수리탈모","08"
"선풍기/에어컨커버 100종 스판에어컨커버/삼성트라이앵글/벽걸이/선풍기커버/제습기커버/원형/11st단독!",12
"고급 칼라 접착앨범 ★",18
"평창애 김치 12종",15
"1+1 전자레인지용기 맛쿡",16
"케이트 파우더리스 리퀴드 파운데이션 30ml","08"
"90비죠 블랙 고급 남성 사무실 슬리퍼 남자 실내화",14
"왕자행거  무료배송 왕자더블기둥3단조절선반(선택형)행거 529",16
"[리스테린/무료배송] 시트러스 750ml 2개+(증정)쿨민트80ml/쿨민트/그린티/후레쉬버스트/가그린",16
"비오템 옴므 아쿠아틱 애프터 셰이브 로션 200ml","08"
"[TESLA]남여 경량 스니커즈 /운동화/런닝화/커플운동화/워킹화/테슬라/남자/슬립온","09"
"[3장1세트]남녀 라운드반팔티 균일가 노옵션 기획특가!80~110사이즈/면티/무지티/단체복/단체티/나염",14
"정품 아동용보호장비 인라인보호대 헬멧 보호대 가방 인라인스케이트보호장구 자전거헬멧 자전거보호장비","09"
"휴대폰케이스/갤럭시S7/S6/S5/S4/S3/S2/노트5/4/3/2/1/엣지/A8/A7/A5/알파/네오/그랜드/맥스/J7/J5/아이폰6/플러스/5/루나/쏠/LG/G5/K10/V10/G4/G3/G2/비트/캣6/G프로/클래스/볼트/아카/뷰3/베가시크릿노트/아이언",22
"다이론(DYLON) 멀티염료/옷염색/섬유염료/의류염색",18
"프릭션 전제품 특가모음/3색펜/지워지는볼펜",18
"송이 바나나 필리핀 ",15
"GD 팔도 뽀로로밀크 235ML",15
"코카콜라 스프라이트 185MLx6",15
"오뚜기 옛날쌀엿 1.2KG",15
"오리온 후레쉬베리 336G",15
"롯데 몽쉘카카오케이크 384G",15
"(전단상품)개 파프리카",15
"(행사상품)롯데햄 의성마늘햄 480G",15
"(행사상품)크라운 땅콩카라멜 400G",15
"360핏팬티형 중형/대형/특대형 4팩+물티슈증정",10
"쉬크 하이드로5 파워셀렉트 면도기+면도날 6입","05"
"놀라운 지방흡착력! 키토산올뉴",15
"제이제이몰 추억의팽이 줄팽이 끈팽이 옛날팽이 팽이싸움 박치기 끈 줄 팽이 추억 요요 얼음 추석 설 명절",16
"[딱하루!파격특가!]*피죤 2100mlx5개/3100mlx4개+사은품*섬유유연제 대용량*세탁액체빨래세제액츠/일반드럼",16
"넥시 HDMI Cool 케이블 Ver1.4[1.5m] HDMI케이블 무료배송 NEXI 1.4Ver/2.0Ver","02"
"PSVITA 여신전생 페르소나4 댄싱 올나이트 초회한글판/댄싱 올나잇","04"
"닥터포헤어 폴리젠 플러스 샴푸 500+100ml/ 탈모방지 두피개선 탈모샴푸","08"
"초특가[샌디스크-트랜샌드-삼성 정품메모리]무료배송 Micro SDHC 2G/4G/8G/16G/32G 마이크로SD카드/CLASS10/CLASS6/CLASS4/메모리카드/핸드폰/스마트폰/메모리카드/SD카드/블랙박스","02"
"[22%할인!]신상 남녀공용/운동화/커플/패션/스니커즈/키높이/여성/남성/슬립온/단화/명품",14
"일리 illy 캡슐커피 6캔/12캔(혼합선택 가능) 주3회 우체국택배 독일직배송/~6캔/12캔만 주문가능해요~ 한통당 21캡슐",16
"6 홈플러스좋은상품 샘물 2Lx6 CP",15
"보니 신생아필로우 짱구베개(0~6개월용) 출산선물",12
"황사-미세먼지/대한활성탄/자동차에어컨항균필터",21
"마리꼬베베 아가사랑봉제모빌/흑백모빌/칼라모빌/아기모빌/모빌대",10
"크리넥스 마이비데 리필(46매 20개) /화장지/휴지",10
"트렁크팬티 3매5매/사각팬티/빅사이즈/남자팬티/속옷",14
"원솝 어성초 천연비누 수제비누 오트밀 EM비누 7+3","08"
"청소용품 세트/변기솔 크린스틱 브러쉬 솔 청소도구",16
"하비앙쥬 55g 에어엠보싱 100매10팩 런칭/특별한가격",10
"차량용범퍼가드/도어가드/차량용품/자동차용품/테이블",21
"아이피푸 블루투스이어폰 ip-A20BL/A30BL /파우치증정","03"
"G썬라인G 공장자체제작 홀딩도어자바라/접이문",12
"포도씨까지 추출한 경북대학교 포도즙",15
"고퀄리티 니플밴드! 티안나밴드★","08"
"스판 부츠컷 청바지 면바지 블랙진 - DENIMS",14
"초특가 신상 슬랙스/밴딩/청/면바지/남자/남성/밴드",14
"14K/18K GOLD/베이비/이니셜/목걸이/팔찌/미아방지/금",10
"[꿀딜]삼성 무선 핸디/스틱 청소기","05"
"아리따움 뽀오얀 미소 발효 립앤아이 리무버 250ml","08"
"미샤 타임 레볼루션 나이트 리페어 사이언스 액티베이터 앰플 50ml [최신제조일/당일발송/정품판매샵]","08"
"하모니 젤리쉬 탑코트 + 베이스 코트 세트 제품","08"
"G920 갤럭시 s6 A급 풀셋 공기기모든색상및용량","03"
"풀커버G5 갤럭시S7 S6 S5 노트5 4 3 아이폰6/6S G4 G3",22
"[럭셔리카]차유리 용접 셀프키트/깨지고/돌에맞은/유리보수제/유리접착/금/교체비용이 비싼경우 초간단 ...",21
"경찰의 민낯 /민주적 경찰 조직으로의 변화를 위한 바람",93
"(전단상품)신선특란 30입 홈플러스친환경",15
"500G 팩  닭윗날개 봉 ",15
"오뚜기 카레약간매운맛 100G",15
"해동제주갈치 마리 대  ",15
"한우잡뼈 1.3KG 팩  냉동",15
"200G 봉  활바지락",15
"한우족 1.3KG 팩  냉동",15
"4/25 리얼코코 긴급공수! 신상 자켓/블라우스/원피스 풀코디 8,900원~ 5월엔 더예쁘게 코디! 국내생산",14
"깔끔한 무지남방이 갖고파/봄신상/체크남방/흰남방/박시남방/여자/박시남방/셔츠/블라우스/모직/롱남방",14
"맘스쌀과자 여러번 세척하여 만든 우리아이 이유식 쌀가루 초기. 중기용",10
"[갑당약초]뿌리에서 추출한 핑거루트",15
"[키친아트] 스텐 전기포트 7종","06"
"겨울엔 따뜻한 차_15종",15
"동아오츠카 데자와 로얄 밀크티 240ml 30캔  홍차",15
"알라딘상사 두근두근 킹왕짱 해적룰렛....파워토이",16
"CP-1 단백질 샴푸 &컨디셔너","08"
"메똔느 자동물빠짐 식기건조대",16
"[티핑]BEST!데일리 에코백",14
"암웨이글리스터치약4개/2016.3.7일~2019.3.7일까지",16
"(플렉스파워본사공식몰) NEW 리커버리크림 100ml","05"
"[바이오메이드]삶을 필요가 없는 천연항균 TPU도마/TPE3종/다목적 베이스 트레이 3종 택1/실리콘도마",16
"숨앤숨WE 4팩/올뉴숨앤숨4팩/코튼에어3팩/기저귀",10
"드레텍 디지털 주방저울 KS-234 전자저울 쿠킹저울 계량저울",16
"정품 퓨어코마치 칼 셰프 나이프 과도 이유식칼 주방칼 Pure Komachi Series Chefs Knife",16
"칼라박스2단/A4수납/책장/책꽂이/수납장/공간박스",12
"수입콘돔100p+러브젤/오카모토/롱러브/칙칙이/베네통",16
"Stream2 13-c110TU 무소음 노트북 스트림2 Win10","04"
"브라운 쿨텍 CT5CC[일반] 브라운 전기면도기 쿨텍 CT5cc + 세정액 CCR2 증정","05"
"이자녹스 녹스랩 모이스처 2종","08"
"A979 WLTOYS 입문용 RC카 SUV 몬스터트럭 최대시속 50km/h [무료배송] A989/A999 최대 시속 25km/h",16
"겨땀냄새 잡는 데오암핏롤러","08"
"루이까또즈 남성 반지갑 2종택일 ON113",14
"부드러운닭가슴살/머슬업플러스/식단/하루한끼",15
"ANF 사료/ 6FREE 홀리스틱 유기농 양고기 램28 ",16
"손상된 염색모발을 위한 엔젤링 샴푸600mlX2개/염색약","08"
"갤럭시S6엣지플러스  쇼베뉴엘 제니아 다이어리/플립",22
"(1800+200ml 대용량 2리터)골드 발수 워셔액/차량용품",21
"아기물티슈 프리미어 런칭1주년기념 특가+사은품",10
"카렉스 3분세차 (3.4L)[1개] (미국EPA인증) 3분세차 카샴푸 세차용품세트 광택",21
"[*앱전용*] [윤남텍] 간편세척 초음파 다목적 가습기/YN-101/인터파크",24
"[무료배송]이지오프뱅 톡 변기젤 4p  x 3개/욕실청소/변기세정제/베이킹소다/락스/청소/세균/옥시싹싹",16
"국내산 KC,KS안전인증 멀티탭","04"
"삼성출판사 Best 전집(무료음원이벤트)",10
"인테리어 식탁등/ LED전구 모음",12
"[슈퍼마트]백설 제일제면소 중면 900g",15
"[슈퍼마트]열라면 120gX5입",15
"[슈퍼마트] 신라면120gX5입",15
"[슈퍼마트] 동원고추참치150g",15
"[슈퍼마트] 동원참치 150g",15
"예다움 수공예 칠기 교자상",12
"우체국 무료택배/핸드폰케이스/갤럭시 S7/S6/S5/S4/S3/노트5/4/3/2/엣지/A8/A7/A5/액티브/알파/그랜드/맥스/J7/J5/아이폰5/아이폰6/아이폰6S/플러스/LG/옵티머스G5/G4/G3/캣6/비트/G2/K10/V10/G프로/GX/뷰/2/3/베가",22
"임프로브 2016년신제품엑스마스터히트/헬스보충제/단백질",15
"ES K1 SCB101 SSD 3.5인치 듀얼 변환 가이드/브라켓","07"
"보정속옷/삼각/사각/거들 팬티/뽕거들/엉뽕/롱거들",14
"ICLUB Barracuda 2TB ST2000DM001","07"
"아기물티슈 프리미어 G단독특가/하이퀄리티 물티슈",10
"(행사가)아이깨끗해 용기+리필 기획특가3+3 손세정제","08"
"강아지/고양이 분유 락톨 데이스포 젖병 초유 우유",16
"케라시스샴푸 대용량/미쟝센/엘라스틴/해피바스","08"
"노트5까지 완벽구비! 핫한 신상케이스",22
"[꿀딜] [오아이비] 출산준비물 기획전",12
"[대구백화점 I관] [정준산업]때르메스 요술때장갑 (손가락형, 벙어리형)",16
"[대구백화점 I관] [정준산업]때르메스 요술때밀이타올",16
"[사은품행사]내셔널지오그래픽 캐리어 20/24/26/28인치 캐리어/여행가방/기내용/수화물용",14
"G Super Deal / 오징어 문어발 망족 200g / 오다리",15
"[꿀딜]센스있는 주방용품 218종","06"
"(샤워기걸이증정)반신욕조 중형 특대형",16
"[슈퍼마트] 바세린 퓨어젤리 100g","08"
"대륙의 가성비! 이순신 이어폰 시리즈","03"
"[슈퍼마트]청정원 상하이짬뽕밥 64g",15
"[슈퍼마트]아워홈 얼큰한육개장 300g",15
"[슈퍼마트]컵반 순두부찌개국밥 173.7g",15
"[슈퍼마트]오뚜기 3분 바베큐치킨 175G",15
"[슈퍼마트]카레여왕 치킨카레 160G",15
"[슈퍼마트]맛있는 사골우거지국 22g",15
"[슈퍼마트]맛있는 육개장 19gX2입",15
"[슈퍼마트]오뚜기오삼불고기덮밥",15
"[슈퍼마트]오뚜기 춘천닭갈비 덮밥",15
"[슈퍼마트]오뚜기3분쇠고기짜장200g",15
"[슈퍼마트] 오뚜기3분쇠고기카레200g",15
"2015년산 연천산 햇 율무2kg /현미율무 2kg/율무팥밥",15
"인도 강황가루1kg/국산 울금/마늘/강황/환/분말/계피",15
"[슈퍼마트]시스테마약한잇몸용칫솔",16
"6종여행용 파우치 가방 이너 트래블백 세면도구세트",14
"[똥꼬샵]원스톱 간편설치 DIY 방충망/쫄대/현관 모기장/방문/문/창문/자석/특수 화이바글라스/롤/방범/벌레",16
"애플정품 아이패드에어2 스마트케이스 대량/방문/퀵",22
"[VER.2 출시]+[리필증정]LG 해피브리즈 카카오프렌즈 차량용방향제 모음",16
"토픽 게이지 모듈라 자바 / 자전거 물통받침대/잔차몰","09"
"인테리어 스타일링★빈티지 틴액자★",18
"위스퍼 보송보송/리프레쉬",16
"[부산우유]현미100 멸균우유 180MLX24",15
"친환경 에코 투명매트 2mm 40cm[10cm당] 에코투명매트 테이블보 강화유리대용 아스테이지 방수",12
"헤어스파 리페어링 크림바스 트리트먼트 헤어팩 샴푸","08"
"무료 / 이자녹스 365 선크림 70ml ( SPF45/PA+++ )","08"
"취침등 무드등 조명 바다 달 우주 등 야광 별 수유 벽",12
"로얄캐닌/최저가/강아지/소포장/1.5kg+1.5kg",16
"(행사특가) 피죤 섬유유연제2100ml x4/6개 3100mlx4",16
"파자마/잠옷바지/홈웨어/쿨바지/디즈니/미키마우스",14
"여름신상오픈 린넨 체크/솔리드 셔츠남방 제이앤몰스",14
"그린맘 젖병&젖꼭지 15종",10
"홈매트 홈매트/리퀴드/30매 60매 90매 훈증기/모기약 모음",16
"[당일발송]VB프로그램 메타그린 600mg x 90정 체지방조절 v=b 비비프로그램 녹차추출물 카테킨 슬리머 dx",15
"그루 ST광파오븐수납렌지대",12
"강아지보타이/고양이보타이/강아지옷/고양이옷/애견옷",16
"아이링 차량용 거치대 iRing DocK",22
"컴퓨터부품/EasyCap/이지캡/동영상편집보드","07"
"점보 돌고래 남아소변기 (키높이 조절/벽걸이형)",10
"커클랜드 프리고 스트링치즈 1.36kg / 48개 대용량 치즈",15
"가쯔 원목듀얼모니터받침대1단",12
